f1,f2,pair,ls,T_src,T_steam,COP,eta_Lorenz,V_envelope,full_load_hours [h/a],c_P [EUR/GJ],Z_sum [EUR/h]
R290,R600,R290/R600,0.4,40.0,100.0,2.522,0.443,OK,5000,118.834,32.357
R290,R600,R290/R600,0.4,40.0,100.0,2.522,0.443,OK,5500,115.455,29.416
R290,R600,R290/R600,0.4,40.0,100.0,2.522,0.443,OK,6000,112.64,26.965
R290,R600,R290/R600,0.4,40.0,100.0,2.522,0.443,OK,6500,110.258,24.89
R290,R600,R290/R600,0.4,40.0,100.0,2.522,0.443,OK,7000,108.216,23.112
R290,R600,R290/R600,0.4,40.0,100.0,2.522,0.443,OK,7500,106.447,21.572
R290,R600,R290/R600,0.4,50.0,100.0,2.774,0.416,OK,5000,109.718,30.866
R290,R600,R290/R600,0.4,50.0,100.0,2.774,0.416,OK,5500,106.495,28.06
R290,R600,R290/R600,0.4,50.0,100.0,2.774,0.416,OK,6000,103.81,25.721
R290,R600,R290/R600,0.4,50.0,100.0,2.774,0.416,OK,6500,101.538,23.743
R290,R600,R290/R600,0.4,50.0,100.0,2.774,0.416,OK,7000,99.59,22.047
R290,R600,R290/R600,0.4,50.0,100.0,2.774,0.416,OK,7500,97.902,20.577
R290,R600,R290/R600,0.4,60.0,100.0,3.066,0.38,OK,5000,101.144,29.569
R290,R600,R290/R600,0.4,60.0,100.0,3.066,0.38,OK,5500,98.057,26.881
R290,R600,R290/R600,0.4,60.0,100.0,3.066,0.38,OK,6000,95.484,24.641
R290,R600,R290/R600,0.4,60.0,100.0,3.066,0.38,OK,6500,93.308,22.746
R290,R600,R290/R600,0.4,60.0,100.0,3.066,0.38,OK,7000,91.442,21.121
R290,R600,R290/R600,0.4,60.0,100.0,3.066,0.38,OK,7500,89.825,19.713
R290,R600,R290/R600,0.5,20.0,100.0,2.095,0.477,OK,5000,138.407,34.909
R290,R600,R290/R600,0.5,20.0,100.0,2.095,0.477,OK,5500,134.762,31.735
R290,R600,R290/R600,0.5,20.0,100.0,2.095,0.477,OK,6000,131.725,29.091
R290,R600,R290/R600,0.5,20.0,100.0,2.095,0.477,OK,6500,129.155,26.853
R290,R600,R290/R600,0.5,20.0,100.0,2.095,0.477,OK,7000,126.952,24.935
R290,R600,R290/R600,0.5,20.0,100.0,2.095,0.477,OK,7500,125.043,23.273
R290,R600,R290/R600,0.5,30.0,100.0,2.268,0.457,OK,5000,128.891,33.131
R290,R600,R290/R600,0.5,30.0,100.0,2.268,0.457,OK,5500,125.432,30.119
R290,R600,R290/R600,0.5,30.0,100.0,2.268,0.457,OK,6000,122.549,27.609
R290,R600,R290/R600,0.5,30.0,100.0,2.268,0.457,OK,6500,120.11,25.486
R290,R600,R290/R600,0.5,30.0,100.0,2.268,0.457,OK,7000,118.02,23.665
R290,R600,R290/R600,0.5,30.0,100.0,2.268,0.457,OK,7500,116.208,22.088
R290,R600,R290/R600,0.5,40.0,100.0,2.468,0.433,OK,5000,119.783,31.614
R290,R600,R290/R600,0.5,40.0,100.0,2.468,0.433,OK,5500,116.483,28.74
R290,R600,R290/R600,0.5,40.0,100.0,2.468,0.433,OK,6000,113.732,26.345
R290,R600,R290/R600,0.5,40.0,100.0,2.468,0.433,OK,6500,111.405,24.318
R290,R600,R290/R600,0.5,40.0,100.0,2.468,0.433,OK,7000,109.41,22.581
R290,R600,R290/R600,0.5,40.0,100.0,2.468,0.433,OK,7500,107.681,21.076
R290,R600,R290/R600,0.5,50.0,100.0,2.701,0.404,OK,5000,111.068,30.304
