f1,f2,pair,ls,T_src,T_steam,status_4state,status_modern,reason,reason_modern,no_solve_class,COP,eta_Lorenz,Q_H_kW,m_steam [kg/h],T_evap_c1 [°C],T_cond_c1 [°C],T_disch_c1 [°C],T_evap_c2 [°C],T_cond_c2 [°C],T_disch_c2 [°C],p_low_c1 [bar],p_high_c1 [bar],p_low_c2 [bar],p_high_c2 [bar],V_dot_c1_target [m3/h],V_dot_c2_target [m3/h],W_comp1 [kW],W_comp2 [kW],W_el [kW],label_c1,label_c2,scale_k,p_OK_c1,p_OK_c2,T_OK_c1,T_OK_c2,V_OK_c1,V_OK_c2,p_OK_c1_modern,p_OK_c2_modern,T_OK_c1_modern,T_OK_c2_modern,V_OK_c1_modern,V_OK_c2_modern,feasible,status,m_steam [kg/s]
R1270,R600a,R1270/R600a,0.3,40,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.45,0.43,1128.2,1800.0,23.4,68.5,86.9,57.2,105.6,107.5,11.08,29.91,8.15,22.03,472.1,971.9,180.47,257.06,460.56,R1270,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600,R717/R600,0.5,30,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.435,0.493,1128.2,1800.0,13.3,75.4,177.7,64.1,105.8,106.9,6.88,37.39,7.05,17.05,496.7,952.5,242.16,197.98,463.31,R717-HP,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600,R717/R600,0.4,30,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.414,0.488,1128.2,1800.0,13.3,68.4,160.4,57.0,105.8,106.4,6.89,31.93,5.93,17.05,474.2,1138.1,206.09,237.92,467.38,R717-HP,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600a,R717/R600a,0.5,30,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.379,0.481,1128.2,1800.0,13.4,75.4,177.3,64.3,105.6,108.0,6.91,37.39,9.59,22.03,486.5,816.6,237.56,212.98,474.25,R717-HP,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600,R717/R600,0.3,30,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.374,0.48,1128.2,1800.0,13.5,61.5,142.8,49.9,105.8,105.9,6.92,27.09,4.94,17.05,450.4,1367.4,171.72,279.79,475.28,R717-LP,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600a,R717/R600a,0.4,30,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.341,0.473,1128.2,1800.0,13.6,68.4,159.9,57.2,105.6,107.5,6.94,31.93,8.15,22.03,461.2,971.9,200.77,257.06,481.93,R717-HP,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.3,30,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.309,0.466,1128.2,1800.0,13.5,61.7,76.0,49.9,105.8,105.9,7.02,21.9,4.94,17.05,664.0,1367.4,184.43,279.79,488.66,R290,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.4,30,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.307,0.465,1128.2,1800.0,13.6,68.6,83.8,57.0,105.8,106.4,7.03,25.16,5.93,17.05,730.1,1138.1,226.76,237.92,489.14,R290,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600,R1270/R600,0.3,30,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.305,0.465,1128.2,1800.0,13.7,61.6,81.5,49.9,105.8,105.9,8.61,26.09,4.94,17.05,551.5,1367.4,185.26,279.79,489.53,R1270,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600,R1270/R600,0.4,30,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.3,0.464,1128.2,1800.0,13.7,68.5,90.1,57.0,105.8,106.4,8.61,29.91,5.93,17.05,604.9,1138.1,228.0,237.92,490.45,R1270,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600a,R717/R600a,0.3,30,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.284,0.461,1128.2,1800.0,13.8,61.5,142.1,50.1,105.6,107.1,6.99,27.09,6.87,22.03,434.4,1161.5,165.84,303.49,494.03,R717-LP,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.5,30,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.268,0.457,1128.2,1800.0,13.7,75.5,91.6,64.1,105.8,106.9,7.05,28.78,7.05,17.05,802.9,952.5,274.64,197.98,497.49,R290,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.4,30,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.242,0.452,1128.2,1800.0,13.8,68.6,83.8,57.2,105.6,107.5,7.07,25.16,8.15,22.03,710.6,971.9,220.91,257.06,503.13,R290,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.4,30,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.237,0.451,1128.2,1800.0,13.9,68.5,90.0,57.2,105.6,107.5,8.66,29.91,8.15,22.03,588.8,971.9,222.14,257.06,504.43,R1270,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.3,30,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.225,0.448,1128.2,1800.0,13.8,61.7,75.9,50.1,105.6,107.1,7.08,21.9,6.87,22.03,640.9,1161.5,178.12,303.49,506.96,R290,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.5,30,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.222,0.447,1128.2,1800.0,13.8,75.5,91.6,64.3,105.6,108.0,7.08,28.78,9.59,22.03,786.8,816.6,269.42,212.98,507.8,R290,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.3,30,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.222,0.447,1128.2,1800.0,13.9,61.6,81.4,50.1,105.6,107.1,8.67,26.09,6.87,22.03,532.5,1161.5,178.93,303.49,507.81,R1270,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600,R717/R600,0.4,20,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.197,0.501,1128.2,1800.0,3.9,62.4,168.2,50.9,105.8,106.0,4.95,27.74,5.07,17.05,595.6,1331.5,214.19,273.69,513.56,R717-LP,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600a,R717/R600a,0.4,20,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.126,0.484,1128.2,1800.0,4.1,62.4,167.5,51.1,105.6,107.2,4.99,27.74,7.04,22.03,575.1,1132.0,207.4,296.71,530.64,R717-LP,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.4,20,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.121,0.483,1128.2,1800.0,4.0,62.6,79.5,50.9,105.8,106.0,5.35,22.34,5.07,17.05,860.6,1331.5,231.74,273.69,532.03,R290,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600,R1270/R600,0.4,20,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.119,0.482,1128.2,1800.0,4.2,62.5,86.4,50.9,105.8,106.0,6.6,26.61,5.07,17.05,706.0,1331.5,232.05,273.69,532.36,R1270,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.5,20,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.095,0.477,1128.2,1800.0,4.1,70.6,88.3,59.0,105.8,106.5,5.37,26.15,6.23,17.05,956.1,1081.1,285.19,226.32,538.42,R290,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600a,R717/R600a,0.3,20,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.063,0.469,1128.2,1800.0,4.4,54.5,146.2,43.0,105.6,106.7,5.04,22.82,5.74,22.03,534.1,1395.0,167.33,352.27,546.95,R717-LP,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.4,20,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.057,0.468,1128.2,1800.0,4.2,62.6,79.4,51.1,105.6,107.2,5.39,22.34,7.04,22.03,831.8,1132.0,224.39,296.71,548.53,R290,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.4,20,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.055,0.467,1128.2,1800.0,4.4,62.5,86.3,51.1,105.6,107.2,6.65,26.61,7.04,22.03,682.6,1132.0,224.72,296.71,548.88,R1270,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.5,20,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.05,0.466,1128.2,1800.0,4.3,70.6,88.3,59.2,105.6,107.7,5.4,26.15,8.54,22.03,932.6,924.3,278.64,244.23,550.39,R290,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.6,20,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.029,0.461,1128.2,1800.0,4.4,78.5,97.1,67.1,105.8,107.2,5.41,30.44,7.57,17.05,1062.4,883.9,346.78,181.44,556.02,R290,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.3,20,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.026,0.46,1128.2,1800.0,4.4,54.7,70.5,43.0,105.6,106.7,5.41,18.97,5.74,22.03,738.7,1395.0,176.79,352.27,556.9,R290,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.3,20,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.025,0.46,1128.2,1800.0,4.6,54.6,76.4,43.0,105.6,106.7,6.68,22.64,5.74,22.03,608.2,1395.0,176.96,352.27,557.08,R1270,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.6,20,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.0,0.454,1128.2,1800.0,4.5,78.5,97.1,67.3,105.6,108.2,5.43,30.44,10.26,22.03,1043.9,758.8,341.22,194.81,564.24,R290,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
