f1,f2,pair,ls,T_src,T_steam,status_4state,status_modern,reason,reason_modern,no_solve_class,COP,eta_Lorenz,Q_H_kW,m_steam [kg/h],T_evap_c1 [°C],T_cond_c1 [°C],T_disch_c1 [°C],T_evap_c2 [°C],T_cond_c2 [°C],T_disch_c2 [°C],p_low_c1 [bar],p_high_c1 [bar],p_low_c2 [bar],p_high_c2 [bar],V_dot_c1_target [m3/h],V_dot_c2_target [m3/h],W_comp1 [kW],W_comp2 [kW],W_el [kW],label_c1,label_c2,scale_k,p_OK_c1,p_OK_c2,T_OK_c1,T_OK_c2,V_OK_c1,V_OK_c2,p_OK_c1_modern,p_OK_c2_modern,T_OK_c1_modern,T_OK_c2_modern,V_OK_c1_modern,V_OK_c2_modern,feasible,status,m_steam [kg/s]
R1270,R600a,R1270/R600a,0.4,30,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.291,0.46,1128.2,1800.0,15.0,68.0,89.0,58.0,105.0,107.0,8.92,29.63,8.3,21.78,579.5,955.5,217.77,250.06,492.45,R1270,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.3,30,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.286,0.459,1128.2,1800.0,15.0,61.0,74.9,51.0,105.0,106.5,7.32,21.61,7.02,21.78,629.3,1138.5,173.15,295.67,493.5,R290,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.4,40,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.283,0.428,1128.2,1800.0,15.0,74.0,89.6,64.0,105.0,107.4,7.32,27.95,9.52,21.78,759.5,824.7,256.75,212.71,494.17,R290,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600,R717/R600,0.5,20,100.0,HARD,OK,"T_c1, V_c1, V_c2",,,2.28,0.519,1128.2,1800.0,5.0,70.0,184.5,60.0,105.0,105.9,5.16,33.12,6.38,16.8,613.2,1058.0,251.68,218.36,494.78,R717-HP,R600,1.0,True,True,False,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.3,30,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.278,0.458,1128.2,1800.0,15.0,61.0,80.3,51.0,105.0,106.5,8.92,25.8,7.02,21.78,525.4,1138.5,174.89,295.67,495.32,R1270,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.3,50,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.277,0.397,1128.2,1800.0,15.0,75.0,90.7,65.0,105.0,107.5,7.32,28.49,9.74,21.78,770.9,804.9,264.15,206.64,495.57,R290,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.5,30,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.277,0.458,1128.2,1800.0,15.0,75.0,90.7,65.0,105.0,107.5,7.32,28.49,9.74,21.78,770.9,804.9,264.15,206.64,495.57,R290,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.4,50,100.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.272,0.396,1128.2,1800.0,15.0,80.0,96.4,70.0,105.0,106.7,7.32,31.32,8.09,16.8,843.6,827.2,308.02,163.66,496.51,R290,R600,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.5,40,100.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.272,0.426,1128.2,1800.0,15.0,80.0,96.4,70.0,105.0,106.7,7.32,31.32,8.09,16.8,843.6,827.2,308.02,163.66,496.51,R290,R600,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.4,40,100.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.269,0.426,1128.2,1800.0,15.0,74.0,96.4,64.0,105.0,107.4,8.92,33.25,9.52,21.78,631.4,824.7,259.65,212.71,497.22,R1270,R600a,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.3,50,100.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.262,0.394,1128.2,1800.0,15.0,75.0,97.6,65.0,105.0,107.5,8.92,33.89,9.74,21.78,640.7,804.9,267.18,206.64,498.75,R1270,R600a,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.5,30,100.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.262,0.455,1128.2,1800.0,15.0,75.0,97.6,65.0,105.0,107.5,8.92,33.89,9.74,21.78,640.7,804.9,267.18,206.64,498.75,R1270,R600a,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600,R717/R600,0.4,20,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.255,0.514,1128.2,1800.0,5.0,62.0,164.1,52.0,105.0,105.3,5.16,27.44,5.22,16.8,583.0,1296.7,210.6,264.67,500.29,R717-LP,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600,R1270/R600,0.4,50,100.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.254,0.393,1128.2,1800.0,15.0,80.0,103.8,70.0,105.0,106.7,8.92,37.21,8.09,16.8,700.2,827.2,311.89,163.66,500.58,R1270,R600,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600,R1270/R600,0.5,40,100.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.254,0.423,1128.2,1800.0,15.0,80.0,103.8,70.0,105.0,106.7,8.92,37.21,8.09,16.8,700.2,827.2,311.89,163.66,500.58,R1270,R600,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.3,60,100.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.241,0.36,1128.2,1800.0,15.0,82.0,98.7,72.0,105.0,106.9,7.32,32.51,8.47,16.8,869.4,788.2,325.1,153.15,503.41,R290,R600,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.6,30,100.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.241,0.45,1128.2,1800.0,15.0,82.0,98.7,72.0,105.0,106.9,7.32,32.51,8.47,16.8,869.4,788.2,325.1,153.15,503.41,R290,R600,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.4,50,100.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.229,0.388,1128.2,1800.0,15.0,80.0,96.4,70.0,105.0,107.8,7.32,31.32,10.88,21.78,831.9,713.5,303.77,176.98,506.05,R290,R600a,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.5,40,100.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.229,0.418,1128.2,1800.0,15.0,80.0,96.4,70.0,105.0,107.8,7.32,31.32,10.88,21.78,831.9,713.5,303.77,176.98,506.05,R290,R600a,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600a,R717/R600a,0.5,20,100.0,HARD,OK,"T_c1, V_c1, V_c2",,,2.215,0.505,1128.2,1800.0,5.0,70.0,184.5,60.0,105.0,107.1,5.16,33.12,8.69,21.78,600.4,909.5,246.41,237.43,509.3,R717-HP,R600a,1.0,True,True,False,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.4,50,100.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.212,0.385,1128.2,1800.0,15.0,80.0,103.8,70.0,105.0,107.8,8.92,37.21,10.88,21.78,690.5,713.5,307.59,176.98,510.07,R1270,R600a,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.5,40,100.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.212,0.415,1128.2,1800.0,15.0,80.0,103.8,70.0,105.0,107.8,8.92,37.21,10.88,21.78,690.5,713.5,307.59,176.98,510.07,R1270,R600a,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.3,60,100.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.203,0.354,1128.2,1800.0,15.0,82.0,98.7,72.0,105.0,108.0,7.32,32.51,11.36,21.78,858.5,680.2,321.0,165.43,512.04,R290,R600a,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.6,30,100.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.203,0.443,1128.2,1800.0,15.0,82.0,98.7,72.0,105.0,108.0,7.32,32.51,11.36,21.78,858.5,680.2,321.0,165.43,512.04,R290,R600a,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.5,50,100.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.187,0.381,1128.2,1800.0,15.0,85.0,102.1,75.0,105.0,107.1,7.32,34.36,9.06,16.8,911.1,733.6,352.44,137.64,515.87,R290,R600,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.4,20,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.175,0.495,1128.2,1800.0,5.0,62.0,78.5,52.0,105.0,105.3,5.51,22.05,5.22,16.8,849.1,1296.7,228.18,264.67,518.79,R290,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600a,R717/R600a,0.4,20,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.171,0.495,1128.2,1800.0,5.0,62.0,164.1,52.0,105.0,106.6,5.16,27.44,7.19,21.78,566.6,1110.1,204.66,289.02,519.67,R717-LP,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600,R1270/R600,0.4,20,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.168,0.494,1128.2,1800.0,5.0,62.0,85.4,52.0,105.0,105.3,6.76,26.32,5.22,16.8,700.5,1296.7,229.61,264.67,520.29,R1270,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.4,60,100.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.167,0.348,1128.2,1800.0,15.0,86.0,103.2,76.0,105.0,107.2,7.32,35.0,9.27,16.8,925.8,716.3,362.07,132.54,520.64,R290,R600,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.6,40,100.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.167,0.406,1128.2,1800.0,15.0,86.0,103.2,76.0,105.0,107.2,7.32,35.0,9.27,16.8,925.8,716.3,362.07,132.54,520.64,R290,R600,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.5,50,100.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.156,0.376,1128.2,1800.0,15.0,85.0,102.1,75.0,105.0,108.2,7.32,34.36,12.11,21.78,901.1,633.4,348.59,148.46,523.21,R290,R600a,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
