f1,f2,ls,T_src,T_steam,no_solve_class,label_c1,label_c2,Q_H_kW,m_steam [kg/s],m_steam [kg/h],V_dot_c1_target [m3/h],V_dot_c2_target [m3/h],W_comp1 [kW],W_comp2 [kW],W_el [kW],scale_k,COP,eta_Lorenz,p_low_c1 [bar],p_high_c1 [bar],T_disch_c1 [°C],p_low_c2 [bar],p_high_c2 [bar],T_disch_c2 [°C],p_OK_c1,p_OK_c2,T_OK_c1,T_OK_c2,V_OK_c1,V_OK_c2,feasible,reason,status,status_4state
R717,R600a,0.4,50,100.0,,R717-HP,R600a,1128.2,0.5,1800.0,486.1,713.5,258.78,176.98,458.69,1.0,2.46,0.428,7.28,41.41,184.9,10.88,21.78,107.8,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600a,0.4,60,100.0,,R717-HP,R600a,1128.2,0.5,1800.0,504.7,618.5,292.58,142.89,458.38,1.0,2.461,0.396,7.28,47.08,199.3,12.36,21.78,108.3,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600a,0.5,20,100.0,,R717-HP,R600a,1128.2,0.5,1800.0,600.4,909.5,246.41,237.43,509.3,1.0,2.215,0.505,5.16,33.12,184.5,8.69,21.78,107.1,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600a,0.5,30,100.0,,R717-HP,R600a,1128.2,0.5,1800.0,470.4,804.9,231.71,206.64,461.42,1.0,2.445,0.491,7.28,37.1,172.8,9.74,21.78,107.5,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R717,R600a,0.5,40,100.0,,R717-HP,R600a,1128.2,0.5,1800.0,486.1,713.5,258.78,176.98,458.69,1.0,2.46,0.461,7.28,41.41,184.9,10.88,21.78,107.8,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600a,0.5,50,100.0,,R717-HP,R600a,1128.2,0.5,1800.0,501.6,633.4,286.85,148.46,458.21,1.0,2.462,0.429,7.28,46.1,196.9,12.11,21.78,108.2,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600a,0.5,60,100.0,,R717-HP,R600a,1128.2,0.5,1800.0,517.0,562.9,315.91,121.05,459.96,1.0,2.453,0.394,7.28,51.16,208.8,13.44,21.78,108.6,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600a,0.6,20,100.0,,R717-HP,R600a,1128.2,0.5,1800.0,632.9,748.6,290.6,188.71,504.53,1.0,2.236,0.509,5.16,39.64,204.6,10.41,21.78,107.7,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600a,0.6,30,100.0,,R717-HP,R600a,1128.2,0.5,1800.0,492.4,680.2,269.88,165.43,458.23,1.0,2.462,0.495,7.28,43.24,189.7,11.36,21.78,108.0,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600a,0.6,40,100.0,,R717-HP,R600a,1128.2,0.5,1800.0,504.7,618.5,292.58,142.89,458.38,1.0,2.461,0.462,7.28,47.08,199.3,12.36,21.78,108.3,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600a,0.6,50,100.0,,R717-HP,R600a,1128.2,0.5,1800.0,517.0,562.9,315.91,121.05,459.96,1.0,2.453,0.427,7.28,51.16,208.8,13.44,21.78,108.6,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600a,0.6,60,100.0,,R717-HP,R600a,1128.2,0.5,1800.0,529.1,512.7,339.91,99.92,462.98,1.0,2.437,0.392,7.28,55.51,218.2,14.58,21.78,108.9,False,True,False,True,False,False,False,"p_c1, T_c1, V_c1, V_c2",ok,HARD
R717,R600a,0.7,20,100.0,,R717-HP,R600a,1128.2,0.5,1800.0,664.2,618.5,337.12,142.89,505.27,1.0,2.233,0.509,5.16,47.08,224.4,12.36,21.78,108.3,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600a,0.7,30,100.0,,R717-HP,R600a,1128.2,0.5,1800.0,513.9,576.3,310.02,126.44,459.44,1.0,2.456,0.494,7.28,50.12,206.4,13.16,21.78,108.5,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600a,0.7,40,100.0,,R717-HP,R600a,1128.2,0.5,1800.0,523.0,537.2,327.83,110.4,461.29,1.0,2.446,0.459,7.28,53.3,213.5,14.0,21.78,108.7,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600a,0.7,50,100.0,,R717-HP,R600a,1128.2,0.5,1800.0,532.2,500.9,346.01,94.75,463.96,1.0,2.432,0.424,7.28,56.64,220.6,14.87,21.78,108.9,False,True,False,True,False,False,False,"p_c1, T_c1, V_c1, V_c2",ok,HARD
R717,R600a,0.7,60,100.0,,R717-HP,R600a,1128.2,0.5,1800.0,541.3,467.2,364.58,79.48,467.43,1.0,2.414,0.388,7.28,60.13,227.6,15.79,21.78,109.1,False,True,False,True,False,False,False,"p_c1, T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.3,20,100.0,,R717-LP,R600,1128.2,0.5,1800.0,551.8,1599.9,171.92,313.2,510.66,1.0,2.209,0.503,5.16,22.52,143.3,4.23,16.8,105.0,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R717,R600,0.3,30,100.0,,R717-LP,R600,1128.2,0.5,1800.0,437.3,1330.7,166.27,270.62,459.88,1.0,2.453,0.493,7.28,26.79,138.2,5.09,16.8,105.2,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R717,R600,0.3,40,100.0,,R717-HP,R600,1128.2,0.5,1800.0,458.2,1112.6,200.05,229.73,452.39,1.0,2.494,0.468,7.28,31.63,155.6,6.08,16.8,105.7,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R717,R600,0.3,50,100.0,,R717-HP,R600,1128.2,0.5,1800.0,478.6,934.5,235.75,190.57,448.75,1.0,2.514,0.438,7.28,37.1,172.8,7.2,16.8,106.3,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R717,R600,0.3,60,100.0,,R717-HP,R600,1128.2,0.5,1800.0,498.7,788.2,273.33,153.15,448.92,1.0,2.513,0.404,7.28,43.24,189.7,8.47,16.8,106.9,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.4,20,100.0,,R717-LP,R600,1128.2,0.5,1800.0,583.0,1296.7,210.6,264.67,500.29,1.0,2.255,0.514,5.16,27.44,164.1,5.22,16.8,105.3,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R717,R600,0.4,30,100.0,,R717-HP,R600,1128.2,0.5,1800.0,458.2,1112.6,200.05,229.73,452.39,1.0,2.494,0.501,7.28,31.63,155.6,6.08,16.8,105.7,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R717,R600,0.4,40,100.0,,R717-HP,R600,1128.2,0.5,1800.0,475.7,957.8,230.53,196.06,449.04,1.0,2.512,0.471,7.28,36.27,170.4,7.03,16.8,106.2,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R717,R600,0.4,50,100.0,,R717-HP,R600,1128.2,0.5,1800.0,493.0,827.2,262.4,163.66,448.48,1.0,2.516,0.438,7.28,41.41,184.9,8.09,16.8,106.7,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.4,60,100.0,,R717-HP,R600,1128.2,0.5,1800.0,510.0,716.3,295.65,132.54,450.73,1.0,2.503,0.402,7.28,47.08,199.3,9.27,16.8,107.2,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.5,20,100.0,,R717-HP,R600,1128.2,0.5,1800.0,613.2,1058.0,251.68,218.36,494.78,1.0,2.28,0.519,5.16,33.12,184.5,6.38,16.8,105.9,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.5,30,100.0,,R717-HP,R600,1128.2,0.5,1800.0,478.6,934.5,235.75,190.57,448.75,1.0,2.514,0.505,7.28,37.1,172.8,7.2,16.8,106.3,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R717,R600,0.5,40,100.0,,R717-HP,R600,1128.2,0.5,1800.0,493.0,827.2,262.4,163.66,448.48,1.0,2.516,0.472,7.28,41.41,184.9,8.09,16.8,106.7,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.5,50,100.0,,R717-HP,R600,1128.2,0.5,1800.0,507.2,733.6,290.01,137.64,450.16,1.0,2.506,0.437,7.28,46.1,196.9,9.06,16.8,107.1,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.5,60,100.0,,R717-HP,R600,1128.2,0.5,1800.0,521.3,651.7,318.6,112.5,453.79,1.0,2.486,0.4,7.28,51.16,208.8,10.12,16.8,107.6,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.6,20,100.0,,R717-HP,R600,1128.2,0.5,1800.0,642.5,868.3,295.05,174.32,494.07,1.0,2.283,0.52,5.16,39.64,204.6,7.72,16.8,106.5,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.6,30,100.0,,R717-HP,R600,1128.2,0.5,1800.0,498.7,788.2,273.33,153.15,448.92,1.0,2.513,0.505,7.28,43.24,189.7,8.47,16.8,106.9,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.6,40,100.0,,R717-HP,R600,1128.2,0.5,1800.0,510.0,716.3,295.65,132.54,450.73,1.0,2.503,0.47,7.28,47.08,199.3,9.27,16.8,107.2,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.6,50,100.0,,R717-HP,R600,1128.2,0.5,1800.0,521.3,651.7,318.6,112.5,453.79,1.0,2.486,0.433,7.28,51.16,208.8,10.12,16.8,107.6,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.6,60,100.0,,R717-HP,R600,1128.2,0.5,1800.0,532.7,593.5,342.18,93.04,458.13,1.0,2.463,0.396,7.28,55.51,218.2,11.02,16.8,108.0,False,True,False,True,False,False,False,"p_c1, T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.7,20,100.0,,R717-HP,R600,1128.2,0.5,1800.0,671.2,716.3,340.66,132.54,498.1,1.0,2.265,0.516,5.16,47.08,224.4,9.27,16.8,107.2,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.7,30,100.0,,R717-HP,R600,1128.2,0.5,1800.0,518.5,667.3,312.8,117.46,452.9,1.0,2.491,0.501,7.28,50.12,206.4,9.9,16.8,107.5,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.7,40,100.0,,R717-HP,R600,1128.2,0.5,1800.0,527.0,621.9,330.31,102.7,455.8,1.0,2.475,0.464,7.28,53.3,213.5,10.56,16.8,107.8,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.7,50,100.0,,R717-HP,R600,1128.2,0.5,1800.0,535.5,579.9,348.18,88.27,459.42,1.0,2.456,0.428,7.28,56.64,220.6,11.26,16.8,108.1,False,True,False,True,False,False,False,"p_c1, T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.7,60,100.0,,R717-HP,R600,1128.2,0.5,1800.0,544.0,541.0,366.43,74.15,463.77,1.0,2.433,0.391,7.28,60.13,227.6,11.99,16.8,108.4,False,True,False,True,False,False,False,"p_c1, T_c1, V_c1, V_c2",ok,HARD
