f1,f2,pair,ls,T_src,T_steam,COP,eta_Lorenz,V_envelope,full_load_hours [h/a],c_P [EUR/GJ],Z_sum [EUR/h]
R1270,R600,R1270/R600,0.3,50.0,120.0,2.252,0.43,V_OUT,7000,109.908,21.9
R1270,R600,R1270/R600,0.3,50.0,120.0,2.252,0.43,V_OUT,7500,108.46,20.44
R1270,R600,R1270/R600,0.3,60.0,120.0,2.44,0.406,V_OUT,5000,110.81,29.658
R1270,R600,R1270/R600,0.3,60.0,120.0,2.44,0.406,V_OUT,5500,108.136,26.962
R1270,R600,R1270/R600,0.3,60.0,120.0,2.44,0.406,V_OUT,6000,105.907,24.715
R1270,R600,R1270/R600,0.3,60.0,120.0,2.44,0.406,V_OUT,6500,104.022,22.814
R1270,R600,R1270/R600,0.3,60.0,120.0,2.44,0.406,V_OUT,7000,102.405,21.184
R1270,R600,R1270/R600,0.3,60.0,120.0,2.44,0.406,V_OUT,7500,101.005,19.772
R1270,R600,R1270/R600,0.4,20.0,120.0,1.802,0.477,V_OUT,5000,144.646,34.709
R1270,R600,R1270/R600,0.4,20.0,120.0,1.802,0.477,V_OUT,5500,141.516,31.553
R1270,R600,R1270/R600,0.4,20.0,120.0,1.802,0.477,V_OUT,6000,138.908,28.924
R1270,R600,R1270/R600,0.4,20.0,120.0,1.802,0.477,V_OUT,6500,136.701,26.699
R1270,R600,R1270/R600,0.4,20.0,120.0,1.802,0.477,V_OUT,7000,134.81,24.792
R1270,R600,R1270/R600,0.4,20.0,120.0,1.802,0.477,V_OUT,7500,133.171,23.139
R1270,R600,R1270/R600,0.4,30.0,120.0,1.929,0.463,V_OUT,5000,135.368,32.638
R1270,R600,R1270/R600,0.4,30.0,120.0,1.929,0.463,V_OUT,5500,132.425,29.67
R1270,R600,R1270/R600,0.4,30.0,120.0,1.929,0.463,V_OUT,6000,129.972,27.198
R1270,R600,R1270/R600,0.4,30.0,120.0,1.929,0.463,V_OUT,6500,127.897,25.106
R1270,R600,R1270/R600,0.4,30.0,120.0,1.929,0.463,V_OUT,7000,126.119,23.313
R1270,R600,R1270/R600,0.4,30.0,120.0,1.929,0.463,V_OUT,7500,124.577,21.758
R1270,R600,R1270/R600,0.4,40.0,120.0,2.066,0.445,V_OUT,5000,126.967,31.096
R1270,R600,R1270/R600,0.4,40.0,120.0,2.066,0.445,V_OUT,5500,124.163,28.269
R1270,R600,R1270/R600,0.4,40.0,120.0,2.066,0.445,V_OUT,6000,121.826,25.913
R1270,R600,R1270/R600,0.4,40.0,120.0,2.066,0.445,V_OUT,6500,119.849,23.92
R1270,R600,R1270/R600,0.4,40.0,120.0,2.066,0.445,V_OUT,7000,118.155,22.211
R1270,R600,R1270/R600,0.4,40.0,120.0,2.066,0.445,V_OUT,7500,116.686,20.731
R1270,R600,R1270/R600,0.4,50.0,120.0,2.213,0.422,V_OUT,5000,119.603,30.073
R1270,R600,R1270/R600,0.4,50.0,120.0,2.213,0.422,V_OUT,5500,116.891,27.339
R1270,R600,R1270/R600,0.4,50.0,120.0,2.213,0.422,V_OUT,6000,114.631,25.061
R1270,R600,R1270/R600,0.4,50.0,120.0,2.213,0.422,V_OUT,6500,112.719,23.133
R1270,R600,R1270/R600,0.4,50.0,120.0,2.213,0.422,V_OUT,7000,111.081,21.48
R1270,R600,R1270/R600,0.4,50.0,120.0,2.213,0.422,V_OUT,7500,109.66,20.048
R1270,R600,R1270/R600,0.5,20.0,120.0,1.782,0.472,V_OUT,5000,144.692,33.476
R1270,R600,R1270/R600,0.5,20.0,120.0,1.782,0.472,V_OUT,5500,141.674,30.433
R1270,R600,R1270/R600,0.5,20.0,120.0,1.782,0.472,V_OUT,6000,139.158,27.897
R1270,R600,R1270/R600,0.5,20.0,120.0,1.782,0.472,V_OUT,6500,137.03,25.751
R1270,R600,R1270/R600,0.5,20.0,120.0,1.782,0.472,V_OUT,7000,135.206,23.911
R1270,R600,R1270/R600,0.5,20.0,120.0,1.782,0.472,V_OUT,7500,133.625,22.317
R1270,R600,R1270/R600,0.5,30.0,120.0,1.886,0.453,V_OUT,5000,136.9,31.838
R1270,R600,R1270/R600,0.5,30.0,120.0,1.886,0.453,V_OUT,5500,134.029,28.944
R1270,R600,R1270/R600,0.5,30.0,120.0,1.886,0.453,V_OUT,6000,131.637,26.532
R1270,R600,R1270/R600,0.5,30.0,120.0,1.886,0.453,V_OUT,6500,129.613,24.491
R1270,R600,R1270/R600,0.5,30.0,120.0,1.886,0.453,V_OUT,7000,127.878,22.742
R1270,R600,R1270/R600,0.5,30.0,120.0,1.886,0.453,V_OUT,7500,126.374,21.226
R1270,R600a,R1270/R600a,0.3,20.0,120.0,1.574,0.414,V_OUT,5000,164.733,38.868
R1270,R600a,R1270/R600a,0.3,20.0,120.0,1.574,0.414,V_OUT,5500,161.229,35.334
R1270,R600a,R1270/R600a,0.3,20.0,120.0,1.574,0.414,V_OUT,6000,158.308,32.39
R1270,R600a,R1270/R600a,0.3,20.0,120.0,1.574,0.414,V_OUT,6500,155.837,29.898
R1270,R600a,R1270/R600a,0.3,20.0,120.0,1.574,0.414,V_OUT,7000,153.719,27.763
R1270,R600a,R1270/R600a,0.3,20.0,120.0,1.574,0.414,V_OUT,7500,151.883,25.912
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.716,0.41,V_OUT,5000,151.428,35.97
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.716,0.41,V_OUT,5500,148.184,32.7
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.716,0.41,V_OUT,6000,145.481,29.975
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.716,0.41,V_OUT,6500,143.194,27.669
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.716,0.41,V_OUT,7000,141.234,25.693
