f1,f2,pair,ls,T_src,T_steam,COP,eta_Lorenz,V_envelope,component,PEC [EUR],PEC [EUR/kW]
R290,R600a,R290/R600a,0.4,30.0,110.0,2.034,0.451,OK,SNK_HX,185276.3,166.19
R290,R600a,R290/R600a,0.4,30.0,110.0,2.034,0.451,OK,SRC_HX,106531.8,95.56
R290,R600a,R290/R600a,0.4,40.0,110.0,2.028,0.423,OK,COMP1,285362.7,255.97
R290,R600a,R290/R600a,0.4,40.0,110.0,2.028,0.423,OK,COMP2,300018.3,269.12
R290,R600a,R290/R600a,0.4,40.0,110.0,2.028,0.423,OK,IHX,246801.4,221.38
R290,R600a,R290/R600a,0.4,40.0,110.0,2.028,0.423,OK,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.4,40.0,110.0,2.028,0.423,OK,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.4,40.0,110.0,2.028,0.423,OK,SNK_HX,186435.0,167.23
R290,R600a,R290/R600a,0.4,40.0,110.0,2.028,0.423,OK,SRC_HX,81710.9,73.29
R290,R600a,R290/R600a,0.4,50.0,110.0,1.989,0.389,OK,COMP1,317312.5,284.63
R290,R600a,R290/R600a,0.4,50.0,110.0,1.989,0.389,OK,COMP2,264673.1,237.41
R290,R600a,R290/R600a,0.4,50.0,110.0,1.989,0.389,OK,IHX,248549.9,222.95
R290,R600a,R290/R600a,0.4,50.0,110.0,1.989,0.389,OK,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.4,50.0,110.0,1.989,0.389,OK,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.4,50.0,110.0,1.989,0.389,OK,SNK_HX,187477.7,168.17
R290,R600a,R290/R600a,0.4,50.0,110.0,1.989,0.389,OK,SRC_HX,67639.8,60.67
R290,R600a,R290/R600a,0.4,60.0,110.0,1.913,0.349,OK,COMP1,356256.2,319.56
R290,R600a,R290/R600a,0.4,60.0,110.0,1.913,0.349,OK,COMP2,234570.5,210.41
R290,R600a,R290/R600a,0.4,60.0,110.0,1.913,0.349,OK,IHX,91428.3,82.01
R290,R600a,R290/R600a,0.4,60.0,110.0,1.913,0.349,OK,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.4,60.0,110.0,1.913,0.349,OK,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.4,60.0,110.0,1.913,0.349,OK,SNK_HX,188380.2,168.98
R290,R600a,R290/R600a,0.4,60.0,110.0,1.913,0.349,OK,SRC_HX,57633.0,51.7
R290,R600a,R290/R600a,0.5,20.0,110.0,1.871,0.464,OK,COMP1,348028.1,312.18
R290,R600a,R290/R600a,0.5,20.0,110.0,1.871,0.464,OK,COMP2,320078.2,287.11
R290,R600a,R290/R600a,0.5,20.0,110.0,1.871,0.464,OK,IHX,233099.8,209.09
R290,R600a,R290/R600a,0.5,20.0,110.0,1.871,0.464,OK,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.5,20.0,110.0,1.871,0.464,OK,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.5,20.0,110.0,1.871,0.464,OK,SNK_HX,185868.0,166.72
R290,R600a,R290/R600a,0.5,20.0,110.0,1.871,0.464,OK,SRC_HX,100331.2,90.0
R290,R600a,R290/R600a,0.5,30.0,110.0,2.019,0.448,OK,COMP1,295378.8,264.96
R290,R600a,R290/R600a,0.5,30.0,110.0,2.019,0.448,OK,COMP2,287576.4,257.96
R290,R600a,R290/R600a,0.5,30.0,110.0,2.019,0.448,OK,IHX,247070.0,221.62
R290,R600a,R290/R600a,0.5,30.0,110.0,2.019,0.448,OK,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.5,30.0,110.0,2.019,0.448,OK,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.5,30.0,110.0,2.019,0.448,OK,SNK_HX,186797.0,167.56
R290,R600a,R290/R600a,0.5,30.0,110.0,2.019,0.448,OK,SRC_HX,107195.0,96.15
R290,R600a,R290/R600a,0.5,40.0,110.0,1.979,0.413,OK,COMP1,323249.2,289.96
R290,R600a,R290/R600a,0.5,40.0,110.0,1.979,0.413,OK,COMP2,259323.7,232.61
R290,R600a,R290/R600a,0.5,40.0,110.0,1.979,0.413,OK,IHX,249148.5,223.49
R290,R600a,R290/R600a,0.5,40.0,110.0,1.979,0.413,OK,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.5,40.0,110.0,1.979,0.413,OK,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.5,40.0,110.0,1.979,0.413,OK,SNK_HX,187638.3,168.31
R290,R600a,R290/R600a,0.5,40.0,110.0,1.979,0.413,OK,SRC_HX,81068.2,72.72
R290,R600a,R290/R600a,0.5,50.0,110.0,1.913,0.374,OK,COMP1,356256.2,319.56
R290,R600a,R290/R600a,0.5,50.0,110.0,1.913,0.374,OK,COMP2,234570.5,210.41
R290,R600a,R290/R600a,0.5,50.0,110.0,1.913,0.374,OK,IHX,91428.3,82.01
R290,R600a,R290/R600a,0.5,50.0,110.0,1.913,0.374,OK,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.5,50.0,110.0,1.913,0.374,OK,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.5,50.0,110.0,1.913,0.374,OK,SNK_HX,188380.2,168.98
R290,R600a,R290/R600a,0.5,50.0,110.0,1.913,0.374,OK,SRC_HX,66302.6,59.47
R717,R600,R717/R600,0.3,20.0,110.0,1.995,0.495,V_OUT,COMP1,158928.9,142.56
R717,R600,R717/R600,0.3,20.0,110.0,1.995,0.495,V_OUT,COMP2,532607.1,477.75
R717,R600,R717/R600,0.3,20.0,110.0,1.995,0.495,V_OUT,IHX,101109.6,90.7
R717,R600,R717/R600,0.3,20.0,110.0,1.995,0.495,V_OUT,MOT1,50461.2,45.26
R717,R600,R717/R600,0.3,20.0,110.0,1.995,0.495,V_OUT,MOT2,0.0,0.0
R717,R600,R717/R600,0.3,20.0,110.0,1.995,0.495,V_OUT,SNK_HX,173089.7,155.26
R717,R600,R717/R600,0.3,20.0,110.0,1.995,0.495,V_OUT,SRC_HX,99361.4,89.13
R717,R600,R717/R600,0.3,30.0,110.0,2.198,0.488,OK,COMP1,202289.0,181.45
R717,R600,R717/R600,0.3,30.0,110.0,2.198,0.488,OK,COMP2,444833.9,399.02
R717,R600,R717/R600,0.3,30.0,110.0,2.198,0.488,OK,IHX,109986.4,98.66
R717,R600,R717/R600,0.3,30.0,110.0,2.198,0.488,OK,MOT1,49788.7,44.66
R717,R600,R717/R600,0.3,30.0,110.0,2.198,0.488,OK,MOT2,0.0,0.0
R717,R600,R717/R600,0.3,30.0,110.0,2.198,0.488,OK,SNK_HX,173089.7,155.26
R717,R600,R717/R600,0.3,30.0,110.0,2.198,0.488,OK,SRC_HX,106257.0,95.31
R717,R600,R717/R600,0.3,40.0,110.0,2.248,0.469,OK,COMP1,213076.8,191.13
R717,R600,R717/R600,0.3,40.0,110.0,2.248,0.469,OK,COMP2,376913.9,338.09
R717,R600,R717/R600,0.3,40.0,110.0,2.248,0.469,OK,IHX,70451.0,63.19
R717,R600,R717/R600,0.3,40.0,110.0,2.248,0.469,OK,MOT1,56117.7,50.34
R717,R600,R717/R600,0.3,40.0,110.0,2.248,0.469,OK,MOT2,0.0,0.0
R717,R600,R717/R600,0.3,40.0,110.0,2.248,0.469,OK,SNK_HX,174635.5,156.65
R717,R600,R717/R600,0.3,40.0,110.0,2.248,0.469,OK,SRC_HX,83419.8,74.83
R717,R600,R717/R600,0.3,50.0,110.0,2.28,0.446,OK,COMP1,224290.0,201.19
R717,R600,R717/R600,0.3,50.0,110.0,2.28,0.446,OK,COMP2,322874.3,289.62
R717,R600,R717/R600,0.3,50.0,110.0,2.28,0.446,OK,IHX,71190.8,63.86
R717,R600,R717/R600,0.3,50.0,110.0,2.28,0.446,OK,MOT1,62441.5,56.01
R717,R600,R717/R600,0.3,50.0,110.0,2.28,0.446,OK,MOT2,0.0,0.0
R717,R600,R717/R600,0.3,50.0,110.0,2.28,0.446,OK,SNK_HX,176576.8,158.39
R717,R600,R717/R600,0.3,50.0,110.0,2.28,0.446,OK,SRC_HX,70613.3,63.34
R717,R600,R717/R600,0.3,60.0,110.0,2.293,0.419,OK,COMP1,236095.6,211.78
R717,R600,R717/R600,0.3,60.0,110.0,2.293,0.419,OK,COMP2,278954.0,250.22
R717,R600,R717/R600,0.3,60.0,110.0,2.293,0.419,OK,IHX,71513.6,64.15
R717,R600,R717/R600,0.3,60.0,110.0,2.293,0.419,OK,MOT1,68768.8,61.69
R717,R600,R717/R600,0.3,60.0,110.0,2.293,0.419,OK,MOT2,0.0,0.0
R717,R600,R717/R600,0.3,60.0,110.0,2.293,0.419,OK,SNK_HX,178355.5,159.99
R717,R600,R717/R600,0.3,60.0,110.0,2.293,0.419,OK,SRC_HX,61952.3,55.57
R717,R600,R717/R600,0.4,20.0,110.0,2.055,0.509,OK,COMP1,256683.4,230.25
R717,R600,R717/R600,0.4,20.0,110.0,2.055,0.509,OK,COMP2,423715.2,380.07
R717,R600,R717/R600,0.4,20.0,110.0,2.055,0.509,OK,IHX,67012.2,60.11
R717,R600,R717/R600,0.4,20.0,110.0,2.055,0.509,OK,MOT1,58521.5,52.49
R717,R600,R717/R600,0.4,20.0,110.0,2.055,0.509,OK,MOT2,0.0,0.0
R717,R600,R717/R600,0.4,20.0,110.0,2.055,0.509,OK,SNK_HX,173207.1,155.37
R717,R600,R717/R600,0.4,20.0,110.0,2.055,0.509,OK,SRC_HX,101578.7,91.12
R717,R600,R717/R600,0.4,30.0,110.0,2.253,0.5,OK,COMP1,214649.1,192.54
R717,R600,R717/R600,0.4,30.0,110.0,2.253,0.5,OK,COMP2,368450.1,330.5
R717,R600,R717/R600,0.4,30.0,110.0,2.253,0.5,OK,IHX,70581.3,63.31
R717,R600,R717/R600,0.4,30.0,110.0,2.253,0.5,OK,MOT1,57021.3,51.15
R717,R600,R717/R600,0.4,30.0,110.0,2.253,0.5,OK,MOT2,0.0,0.0
R717,R600,R717/R600,0.4,30.0,110.0,2.253,0.5,OK,SNK_HX,174919.3,156.9
R717,R600,R717/R600,0.4,30.0,110.0,2.253,0.5,OK,SRC_HX,107960.2,96.84
R717,R600,R717/R600,0.4,40.0,110.0,2.28,0.476,OK,COMP1,224290.0,201.19
R717,R600,R717/R600,0.4,40.0,110.0,2.28,0.476,OK,COMP2,322874.3,289.62
R717,R600,R717/R600,0.4,40.0,110.0,2.28,0.476,OK,IHX,71190.8,63.86
R717,R600,R717/R600,0.4,40.0,110.0,2.28,0.476,OK,MOT1,62441.5,56.01
R717,R600,R717/R600,0.4,40.0,110.0,2.28,0.476,OK,MOT2,0.0,0.0
R717,R600,R717/R600,0.4,40.0,110.0,2.28,0.476,OK,SNK_HX,176576.8,158.39
R717,R600,R717/R600,0.4,40.0,110.0,2.28,0.476,OK,SRC_HX,84172.2,75.5
R717,R600,R717/R600,0.4,50.0,110.0,2.292,0.449,OK,COMP1,234365.6,210.23
R717,R600,R717/R600,0.4,50.0,110.0,2.292,0.449,OK,COMP2,284713.5,255.39
R717,R600,R717/R600,0.4,50.0,110.0,2.292,0.449,OK,IHX,71494.0,64.13
R717,R600,R717/R600,0.4,50.0,110.0,2.292,0.449,OK,MOT1,67864.2,60.87
R717,R600,R717/R600,0.4,50.0,110.0,2.292,0.449,OK,MOT2,0.0,0.0
R717,R600,R717/R600,0.4,50.0,110.0,2.292,0.449,OK,SNK_HX,178114.1,159.77
R717,R600,R717/R600,0.4,50.0,110.0,2.292,0.449,OK,SRC_HX,70877.6,63.58
R717,R600,R717/R600,0.5,20.0,110.0,2.091,0.519,OK,COMP1,276257.3,247.8
R717,R600,R717/R600,0.5,20.0,110.0,2.091,0.519,OK,COMP2,344612.3,309.12
R717,R600,R717/R600,0.5,20.0,110.0,2.091,0.519,OK,IHX,68097.3,61.08
R717,R600,R717/R600,0.5,20.0,110.0,2.091,0.519,OK,MOT1,66569.4,59.71
R717,R600,R717/R600,0.5,20.0,110.0,2.091,0.519,OK,MOT2,0.0,0.0
R717,R600,R717/R600,0.5,20.0,110.0,2.091,0.519,OK,SNK_HX,175759.6,157.66
R717,R600,R717/R600,0.5,20.0,110.0,2.091,0.519,OK,SRC_HX,102938.5,92.34
R717,R600,R717/R600,0.5,30.0,110.0,2.285,0.507,OK,COMP1,227594.4,204.15
R717,R600,R717/R600,0.5,30.0,110.0,2.285,0.507,OK,COMP2,309420.6,277.55
R717,R600,R717/R600,0.5,30.0,110.0,2.285,0.507,OK,IHX,71326.7,63.98
R717,R600,R717/R600,0.5,30.0,110.0,2.285,0.507,OK,MOT1,64248.4,57.63
R717,R600,R717/R600,0.5,30.0,110.0,2.285,0.507,OK,MOT2,0.0,0.0
R717,R600,R717/R600,0.5,30.0,110.0,2.285,0.507,OK,SNK_HX,177105.1,158.86
R717,R600,R717/R600,0.5,30.0,110.0,2.285,0.507,OK,SRC_HX,108979.0,97.75
R717,R600,R717/R600,0.5,40.0,110.0,2.293,0.479,OK,COMP1,236095.6,211.78
R717,R600,R717/R600,0.5,40.0,110.0,2.293,0.479,OK,COMP2,278954.0,250.22
R717,R600,R717/R600,0.5,40.0,110.0,2.293,0.479,OK,IHX,71513.6,64.15
R717,R600,R717/R600,0.5,40.0,110.0,2.293,0.479,OK,MOT1,68768.8,61.69
R717,R600,R717/R600,0.5,40.0,110.0,2.293,0.479,OK,MOT2,0.0,0.0
R717,R600,R717/R600,0.5,40.0,110.0,2.293,0.479,OK,SNK_HX,178355.5,159.99
R717,R600,R717/R600,0.5,40.0,110.0,2.293,0.479,OK,SRC_HX,84522.3,75.82
R717,R600a,R717/R600a,0.3,20.0,110.0,1.854,0.46,OK,COMP1,151607.9,135.99
R717,R600a,R717/R600a,0.3,20.0,110.0,1.854,0.46,OK,COMP2,491392.5,440.78
R717,R600a,R717/R600a,0.3,20.0,110.0,1.854,0.46,OK,IHX,109033.6,97.8
R717,R600a,R717/R600a,0.3,20.0,110.0,1.854,0.46,OK,MOT1,48171.1,43.21
R717,R600a,R717/R600a,0.3,20.0,110.0,1.854,0.46,OK,MOT2,0.0,0.0
R717,R600a,R717/R600a,0.3,20.0,110.0,1.854,0.46,OK,SNK_HX,182170.6,163.41
R717,R600a,R717/R600a,0.3,20.0,110.0,1.854,0.46,OK,SRC_HX,93840.9,84.18
R717,R600a,R717/R600a,0.3,30.0,110.0,2.051,0.455,OK,COMP1,194904.9,174.83
R717,R600a,R717/R600a,0.3,30.0,110.0,2.051,0.455,OK,COMP2,411890.9,369.47
R717,R600a,R717/R600a,0.3,30.0,110.0,2.051,0.455,OK,IHX,120033.6,107.67
R717,R600a,R717/R600a,0.3,30.0,110.0,2.051,0.455,OK,MOT1,47998.3,43.05
R717,R600a,R717/R600a,0.3,30.0,110.0,2.051,0.455,OK,MOT2,0.0,0.0
R717,R600a,R717/R600a,0.3,30.0,110.0,2.051,0.455,OK,SNK_HX,183619.4,164.71
R717,R600a,R717/R600a,0.3,30.0,110.0,2.051,0.455,OK,SRC_HX,101573.9,91.11
R717,R600a,R717/R600a,0.3,40.0,110.0,2.123,0.443,OK,COMP1,206976.5,185.66
R717,R600a,R717/R600a,0.3,40.0,110.0,2.123,0.443,OK,COMP2,349789.1,313.76
R717,R600a,R717/R600a,0.3,40.0,110.0,2.123,0.443,OK,IHX,117461.7,105.36
R717,R600a,R717/R600a,0.3,40.0,110.0,2.123,0.443,OK,MOT1,54535.1,48.92
R717,R600a,R717/R600a,0.3,40.0,110.0,2.123,0.443,OK,MOT2,0.0,0.0
R717,R600a,R717/R600a,0.3,40.0,110.0,2.123,0.443,OK,SNK_HX,185074.3,166.01
R717,R600a,R717/R600a,0.3,40.0,110.0,2.123,0.443,OK,SRC_HX,80533.8,72.24
R717,R600a,R717/R600a,0.3,50.0,110.0,2.178,0.426,OK,COMP1,219323.6,196.73
R717,R600a,R717/R600a,0.3,50.0,110.0,2.178,0.426,OK,COMP2,300018.3,269.12
R717,R600a,R717/R600a,0.3,50.0,110.0,2.178,0.426,OK,IHX,69608.5,62.44
R717,R600a,R717/R600a,0.3,50.0,110.0,2.178,0.426,OK,MOT1,61079.6,54.79
R717,R600a,R717/R600a,0.3,50.0,110.0,2.178,0.426,OK,MOT2,0.0,0.0
R717,R600a,R717/R600a,0.3,50.0,110.0,2.178,0.426,OK,SNK_HX,186435.0,167.23
R717,R600a,R717/R600a,0.3,50.0,110.0,2.178,0.426,OK,SRC_HX,68722.6,61.64
R717,R600a,R717/R600a,0.3,60.0,110.0,2.213,0.404,OK,COMP1,232126.0,208.22
R717,R600a,R717/R600a,0.3,60.0,110.0,2.213,0.404,OK,COMP2,259323.7,232.61
R717,R600a,R717/R600a,0.3,60.0,110.0,2.213,0.404,OK,IHX,70361.7,63.11
R717,R600a,R717/R600a,0.3,60.0,110.0,2.213,0.404,OK,MOT1,67629.9,60.66
R717,R600a,R717/R600a,0.3,60.0,110.0,2.213,0.404,OK,MOT2,0.0,0.0
R717,R600a,R717/R600a,0.3,60.0,110.0,2.213,0.404,OK,SNK_HX,187638.3,168.31
R717,R600a,R717/R600a,0.3,60.0,110.0,2.213,0.404,OK,SRC_HX,60692.0,54.44
R717,R600a,R717/R600a,0.4,20.0,110.0,1.939,0.481,OK,COMP1,247931.6,222.4
R717,R600a,R717/R600a,0.4,20.0,110.0,1.939,0.481,OK,COMP2,392638.9,352.2
R717,R600a,R717/R600a,0.4,20.0,110.0,1.939,0.481,OK,IHX,64561.7,57.91
R717,R600a,R717/R600a,0.4,20.0,110.0,1.939,0.481,OK,MOT1,56555.9,50.73
R717,R600a,R717/R600a,0.4,20.0,110.0,1.939,0.481,OK,MOT2,0.0,0.0
R717,R600a,R717/R600a,0.4,20.0,110.0,1.939,0.481,OK,SNK_HX,184039.6,165.08
R717,R600a,R717/R600a,0.4,20.0,110.0,1.939,0.481,OK,SRC_HX,97395.9,87.36
R717,R600a,R717/R600a,0.4,30.0,110.0,2.132,0.473,OK,COMP1,208719.7,187.22
R717,R600a,R717/R600a,0.4,30.0,110.0,2.132,0.473,OK,COMP2,342015.0,306.79
R717,R600a,R717/R600a,0.4,30.0,110.0,2.132,0.473,OK,IHX,117204.6,105.13
R717,R600a,R717/R600a,0.4,30.0,110.0,2.132,0.473,OK,MOT1,55469.7,49.76
R717,R600a,R717/R600a,0.4,30.0,110.0,2.132,0.473,OK,MOT2,0.0,0.0
R717,R600a,R717/R600a,0.4,30.0,110.0,2.132,0.473,OK,SNK_HX,185276.3,166.19
R717,R600a,R717/R600a,0.4,30.0,110.0,2.132,0.473,OK,SRC_HX,104356.0,93.61
R717,R600a,R717/R600a,0.4,40.0,110.0,2.178,0.455,OK,COMP1,219323.6,196.73
R717,R600a,R717/R600a,0.4,40.0,110.0,2.178,0.455,OK,COMP2,300018.3,269.12
R717,R600a,R717/R600a,0.4,40.0,110.0,2.178,0.455,OK,IHX,69608.5,62.44
R717,R600a,R717/R600a,0.4,40.0,110.0,2.178,0.455,OK,MOT1,61079.6,54.79
R717,R600a,R717/R600a,0.4,40.0,110.0,2.178,0.455,OK,MOT2,0.0,0.0
R717,R600a,R717/R600a,0.4,40.0,110.0,2.178,0.455,OK,SNK_HX,186435.0,167.23
R717,R600a,R717/R600a,0.4,40.0,110.0,2.178,0.455,OK,SRC_HX,81918.4,73.48
R717,R600a,R717/R600a,0.4,50.0,110.0,2.21,0.433,OK,COMP1,230261.3,206.55
R717,R600a,R717/R600a,0.4,50.0,110.0,2.21,0.433,OK,COMP2,264673.1,237.41
R717,R600a,R717/R600a,0.4,50.0,110.0,2.21,0.433,OK,IHX,70284.4,63.05
R717,R600a,R717/R600a,0.4,50.0,110.0,2.21,0.433,OK,MOT1,66693.6,59.82
R717,R600a,R717/R600a,0.4,50.0,110.0,2.21,0.433,OK,MOT2,0.0,0.0
R717,R600a,R717/R600a,0.4,50.0,110.0,2.21,0.433,OK,SNK_HX,187477.7,168.17
R717,R600a,R717/R600a,0.4,50.0,110.0,2.21,0.433,OK,SRC_HX,69375.9,62.23
R717,R600a,R717/R600a,0.5,20.0,110.0,2.002,0.496,OK,COMP1,269414.9,241.67
R717,R600a,R717/R600a,0.5,20.0,110.0,2.002,0.496,OK,COMP2,320078.2,287.11
R717,R600a,R717/R600a,0.5,20.0,110.0,2.002,0.496,OK,IHX,66327.4,59.5
R717,R600a,R717/R600a,0.5,20.0,110.0,2.002,0.496,OK,MOT1,64945.3,58.26
R717,R600a,R717/R600a,0.5,20.0,110.0,2.002,0.496,OK,MOT2,0.0,0.0
R717,R600a,R717/R600a,0.5,20.0,110.0,2.002,0.496,OK,SNK_HX,185868.0,166.72
R717,R600a,R717/R600a,0.5,20.0,110.0,2.002,0.496,OK,SRC_HX,99856.3,89.57
R717,R600a,R717/R600a,0.5,30.0,110.0,2.19,0.486,OK,COMP1,222926.1,199.97
R717,R600a,R717/R600a,0.5,30.0,110.0,2.19,0.486,OK,COMP2,287576.4,257.96
R717,R600a,R717/R600a,0.5,30.0,110.0,2.19,0.486,OK,IHX,69873.7,62.68
R717,R600a,R717/R600a,0.5,30.0,110.0,2.19,0.486,OK,MOT1,62950.4,56.47
R717,R600a,R717/R600a,0.5,30.0,110.0,2.19,0.486,OK,MOT2,0.0,0.0
R717,R600a,R717/R600a,0.5,30.0,110.0,2.19,0.486,OK,SNK_HX,186797.0,167.56
R717,R600a,R717/R600a,0.5,30.0,110.0,2.19,0.486,OK,SRC_HX,106275.5,95.33
R717,R600a,R717/R600a,0.5,40.0,110.0,2.213,0.462,OK,COMP1,232126.0,208.22
R717,R600a,R717/R600a,0.5,40.0,110.0,2.213,0.462,OK,COMP2,259323.7,232.61
R717,R600a,R717/R600a,0.5,40.0,110.0,2.213,0.462,OK,IHX,70361.7,63.11
R717,R600a,R717/R600a,0.5,40.0,110.0,2.213,0.462,OK,MOT1,67629.9,60.66
R717,R600a,R717/R600a,0.5,40.0,110.0,2.213,0.462,OK,MOT2,0.0,0.0
R717,R600a,R717/R600a,0.5,40.0,110.0,2.213,0.462,OK,SNK_HX,187638.3,168.31
R717,R600a,R717/R600a,0.5,40.0,110.0,2.213,0.462,OK,SRC_HX,82802.8,74.27
